Store ID,Street Address,City,State/Province,Postcode,Latitude,Longitude
365,"2115 Highway 60, #200",Miami,AZ,85539,33.4,-110.87
366,438 Plaza Dr,Morenci,AZ,85540,33.05,-109.33
367,465 W Mariposa Rd,Nogales,AZ,856211073,31.37,-110.94
368,330 W Mariposa Road,Nogales,AZ,85621,31.37,-110.94
369,10661 N Oracle Rd,Oro Valley,AZ,857379322,32.4,-110.96
370,"12122 N Rancho Vistoso Blvd, Oro Valley ""B"" Rooney Ranch",Oro Valley,AZ,857551749,32.43,-110.96
371,"10785 N. Oracle Road, 135",Oro Valley,AZ,857379397,32.4,-110.96
372,10450 N LA Canada Dr,Oro Valley,AZ,857377027,32.4,-111
373,650 ELM STREET,Page,AZ,86040,36.92,-111.46
374,121 W Riverside Rd,Parker,AZ,853445220,34.15,-114.28
375,401 E Hwy 260,Payson,AZ,85541,34.24,-111.32
376,"142 East Hwy 260, Bashas' Thunderbird Village",Payson,AZ,85541,34.25,-111.31
377,"7518 W. Thunderbird Road, #4",Peoria,AZ,853816079,33.61,-112.22
378,8375 W Deer Valley Rd,Peoria,AZ,853822460,33.68,-112.24
379,"24654 N. Lake Pleasant Parkway, #101",Peoria,AZ,853831359,33.71,-112.27
380,8055 W Bell Road,Peoria,AZ,85382,33.64,-112.23
381,8240 W Deer Valley Rd,Peoria,AZ,853822125,33.68,-112.24
382,10641 W Olive Ave,Peoria,AZ,853457323,33.56,-112.29
383,25401 N. Lake Pleasant Pkwy,Peoria,AZ,85383,33.71,-112.27
384,24890 N Lake Pleasant Rd,Peoria,AZ,853831348,33.71,-112.27
385,20351 N Lake Pleasant Rd,Peoria,AZ,853829703,33.67,-112.28
386,8225 W Bell Road,Peoria,AZ,85382,33.64,-112.23
387,28455 N Vistancia Blvd.,Peoria,AZ,853832087,33.72,-112.26
388,"2410 East Camelback Road, Paradise Village Gateway",Phoenix,AZ,85016,33.51,-112.03
389,"10625 North Tatum Boulevard, #104",Phoenix,AZ,850283062,33.58,-111.98
390,550 E Bell Rd,Phoenix,AZ,850222313,33.64,-112.07
391,1250 E Haddly st,Phoenix,AZ,850344403,33.44,-112
392,"3049 West Agua Fria Freeway, #1",Phoenix,AZ,850273965,33.67,-112.12
393,4811 N 83rd Ave,Phoenix,AZ,850331000,33.51,-112.24
394,29834 N Cave Creek Rd,Phoenix,AZ,853315836,33.76,-111.99
395,"3175 E. Thomas Road, 101",Phoenix,AZ,850168000,33.48,-112.01
396,1334 East Chandler Blvd,Phoenix,AZ,850486267,33.31,-112.05
397,4265 W Dunlap Ave,Phoenix,AZ,85051,33.57,-112.15
398,4724 N. 20th Street,Phoenix,AZ,850164704,33.51,-112.04
399,"21050 N. Tatum Blvd, #100",Phoenix,AZ,850504261,33.68,-111.98
400,2441 W Thomas Rd,Phoenix,AZ,850155941,33.48,-112.11
401,"3400 E Sky Harbor Blvd, #3440",Phoenix,AZ,850344403,33.44,-112.01
402,"530 East McDowell Road, Suite #109",Phoenix,AZ,85003,33.47,-112.07
403,1815 W Glendale Ave,Phoenix,AZ,85021,33.54,-112.1
404,16806 N 7th St,Phoenix,AZ,850226698,33.64,-112.07
405,13801 N 19th Ave,Phoenix,AZ,85023,33.61,-112.1
406,2727 W Agua Fria Fwy,Phoenix,AZ,85027,33.67,-112.12
407,2140 E Baseline,Phoenix,AZ,850426910,33.38,-112.03
408,"701 West McDowell Road, #100",Phoenix,AZ,850071797,33.47,-112.08
409,810 E Glendale Ave,Phoenix,AZ,850205332,33.54,-112.06
410,10450 N. 90th Street,Phoenix,AZ,852584406,33.58,-111.88
411,"2501 West Happy Valley Road, #50-1200",Phoenix,AZ,850853703,33.71,-112.11
412,"9925 W. Camelback Road, #115",Phoenix,AZ,850375003,33.51,-112.28
413,4123 W. Thunderbird Road,Phoenix,AZ,850535341,33.61,-112.15
414,4750 E Indian School Rd,Phoenix,AZ,850185440,33.5,-111.98
415,"2727 W Bell Rd, Biltmore Fashion Park",Phoenix,AZ,850533059,33.64,-112.12
416,"2502 EAST CAMELBACK RD., #118B",PHOENIX,AZ,85016,33.51,-112.03
417,3949 E Chandler Blvd,Phoenix,AZ,85044,33.31,-111.97
418,21001 North Tatum Blvd,Phoenix,AZ,850504206,33.68,-111.97
419,3400 E Sky Harbor Blvd,Phoenix,AZ,850344403,33.44,-112.01
420,3132 E Camelback Road,Phoenix,AZ,850164502,33.51,-112.01
421,12802 N. Tatum Blvd,Phoenix,AZ,85032,33.6,-111.98
422,"3165 E. Lincoln Dr., 120",Phoenix,AZ,850162305,33.53,-112.01
423,"3110 North Central, Suite 185",Phoenix,AZ,850122672,33.48,-112.08
424,"744 W Camelback Rd, Plaza De Campana",Phoenix,AZ,850132207,33.51,-112.08
425,"3317 E. Bell Road, #100",Phoenix,AZ,850322725,33.64,-112.01
426,6625 W Happy Valley Rd,Phoenix,AZ,853102617,33.71,-112.2
427,"5350 East Pathfinder Drive, Desert Ridge",Phoenix,AZ,85054,33.68,-111.97
428,"21001 N Tatum Blvd, #36-1190",Phoenix,AZ,850505207,33.68,-111.97
429,"275 East Bell Road, #100",Phoenix,AZ,850226317,33.64,-112.07
430,3246 E Bell Rd,Phoenix,AZ,85032,33.64,-112.01
431,1641 East Camelback Road,Phoenix,AZ,850163924,33.51,-112.05
432,20216 N 27th Avenue,Phoenix,AZ,85027,33.67,-112.12
433,"4605 E. Chandler Blvd., A",Phoenix,AZ,850480433,33.3,-111.98
434,"2020 W. Baseline Rd, #174",Phoenix,AZ,850416573,33.38,-112.1
435,4005 East Chandler Boulevard,Phoenix,AZ,850488888,33.3,-112
436,3400 E Sky Harbor Blvd,Phoenix,AZ,850344403,33.44,-112.01
437,"4550 E Cactus, #F042",Phoenix,AZ,850327711,33.6,-111.98
438,"455 N. 3rd Street, 100",Phoenix,AZ,850043924,33.45,-112.07
439,4505 E Thomas Rd,Phoenix,AZ,85018,33.48,-112.02
440,2824 N. 44th Street,Phoenix,AZ,850081567,33.48,-111.99
441,7409 W Virginia Ave,Phoenix,AZ,850351336,33.48,-112.22
442,4707 E Shea Blvd,Phoenix,AZ,850284215,33.58,-111.98
443,"2815 N. 91st Avenue, #103, Camino Verde Shopping Center",Phoenix,AZ,850374053,33.48,-112.25
444,"4010 E. Greenway Road, #100",Phoenix,AZ,850324706,33.63,-112
445,3450 West Bell,Phoenix,AZ,850532926,33.64,-112.13
446,6321 E. Greenway Road,Phoenix,AZ,852541910,33.62,-111.94
447,4855 E Warner Rd,Phoenix,AZ,85044,33.33,-111.98
448,18411 N Cave Creek Rd,Phoenix,AZ,850321099,33.65,-112.03
449,1311 East Bell Road,Phoenix,AZ,85022,33.64,-112.05
450,17045 N 7th St,Phoenix,AZ,850222401,33.64,-112.06
451,"2340 E. Baseline Road, #166",Phoenix,AZ,850426952,33.38,-112.03
452,650 E. Osborn Road,Phoenix,AZ,850122314,33.49,-112.07
453,4515 E Thomas Rd,Phoenix,AZ,850187614,33.48,-111.98
454,2802 East Indian School Road,Phoenix,AZ,85016,33.5,-112.02
455,Terminal 3 North,Phoenix,AZ,85026,33.44,-112.01
456,13440 North 7th St,Phoenix,AZ,850224844,33.61,-112.07
457,"5549 E Indian School Rd, Suite 104",Phoenix,AZ,85018,33.49,-111.96
458,"4637 E Shea Blvd, Arcadia Promenade",Phoenix,AZ,85028,33.58,-111.98
459,"4340 East Indian School Road, #3",Phoenix,AZ,850185360,33.5,-111.99
460,8021 N 35th Avenue,Phoenix,AZ,850515867,33.55,-112.13
461,3131 East Thunderbird Rd,Phoenix,AZ,850325600,33.61,-112.01
462,"5715 N 19th Ave, Shaw Butte Plaza Shopping Center",Phoenix,AZ,850152433,33.52,-112.09
463,"13240 N 7th St, 1 & 2, Paradise Valley Festival",Phoenix,AZ,850225309,33.61,-112.07
464,"13637 N. Tatum Blvd., Ste. 6",Phoenix,AZ,850326464,33.61,-111.98
465,730 West Camelback,Phoenix,AZ,85013,33.51,-112.08
466,6202 S 16th St,Phoenix,AZ,850424434,33.39,-112.05
467,4204 West Cactus Rd,Phoenix,AZ,85029,33.6,-112.15
468,3616 E Ray Rd,Phoenix,AZ,850447114,33.32,-112.01
469,10926 W Bell Rd,Phoenix,AZ,85373,33.64,-112.29
470,120 E Taylor Street,Phoenix,AZ,850044458,33.45,-112.07
471,"50 W. Jefferson Street, #170",Phoenix,AZ,850032321,33.45,-112.07
472,"1610 N. 75th Avenue, #100",Phoenix,AZ,850354500,33.47,-112.22
473,1 Norterra Dr,Phoenix,AZ,850858204,33.71,-112.11
474,5557 N. 7th Street,Phoenix,AZ,850142502,33.52,-112.06
475,2360 W Northern Ave,Phoenix,AZ,85021,33.55,-112.11
476,"2425 East Camelback Road, Suite #101",Phoenix,AZ,85016,33.51,-112.03
477,340 East McDowell Rd,Phoenix,AZ,850041533,33.47,-112.07
478,4747 E Elliot Rd,Phoenix,AZ,850441627,33.35,-111.98
479,111 NW 3rd Street,Phoenix,AZ,850042231,33.45,-112.07
480,4025 E. Thunderbird Road,Phoenix,AZ,850325836,33.61,-111.99
481,1601 E. Bethany Home Road,Phoenix,AZ,850162514,33.52,-112.05
482,"3320 W. Bethany Home Road, #100",Phoenix,AZ,850171956,33.52,-112.13
483,12602 N Paradise Village Pkwy,Phoenix,AZ,850327671,33.6,-111.99
484,5344 N. 7th Avenue,Phoenix,AZ,850131903,33.52,-112.08
485,350 W. Thomas Rd.,Phoenix,AZ,850134409,33.48,-112.08
486,520 W Osborn,Phoenix,AZ,850133808,33.49,-112.08
487,"16900 N. Tatum Blvd., Suite 110",Phoenix,AZ,85032,33.64,-111.98
488,"15054 N. Scottsdale Rd., #100",Phoenix,AZ,85254,33.62,-111.93
489,"7000 E. Mayo Blvd., Bldg. #1, 1028",Phoenix,AZ,850546153,33.66,-111.93
490,9830 W Lower Buckeye,Phoenix,AZ,85003,33.42,-112.27
491,3130 W Carefree Hwy,Phoenix,AZ,850863200,33.8,-112.13
492,3135 W Peoria Ave,Phoenix,AZ,85029,33.58,-112.13
493,1861 East Highway 69,Prescott,AZ,86301,34.55,-112.43
494,"950 Fair St, Depot Market Place",Prescott,AZ,863051806,34.55,-112.48
495,"351 N. Montezuma St., Suite A",Prescott,AZ,863013050,34.55,-112.47
496,450 WHITE SPAR RD,Prescott,AZ,863034626,34.53,-112.47
497,3198 Willow Creek Rd,Prescott,AZ,86301,34.6,-112.46
498,1044 Willow Creek Road,Prescott,AZ,863011642,34.56,-112.48
499,"1220 Gail Gardner Way, #103",Prescott,AZ,863053415,34.56,-112.49
500,3100 N Glassford Hill Rd,Prescott Valley,AZ,863142285,34.59,-112.34
501,"3322 North Glassford Hill Road, A101",Prescott Valley,AZ,86314,34.59,-112.34
502,7720 E Hwy 69,Prescott Valley,AZ,86314,34.59,-112.33
503,"1757 West Hunt Hwy, Bldg D",Queen Creek,AZ,85143,33.18,-111.58
504,155 West Combs Road,Queen Creek,AZ,85140,33.22,-111.57
505,21398 S Ellsworth Loop Rd,Queen Creek,AZ,851425379,33.28,-111.68
506,18495 E Queen Creek Rd,Queen Creek,AZ,851423597,33.26,-111.68
507,23760 S Power Rd,Queen Creek,AZ,851426151,33.23,-111.69
508,21135 South Ellsworth Loop Road,Queen Creek,AZ,85142,33.26,-111.64
509,542 E. Hunt Highway,Queen Creek,AZ,85143,33.16,-111.56
510,1301 W Duval Mine Rd,Sahuarita,AZ,85629,31.9,-110.99
511,15950 South Rancho Sahuarita,Sahuarita,AZ,856298010,31.96,-110.99
512,"15029 N. Thompson Peak Parkway, B125",Scottsdale,AZ,852602217,33.62,-111.87
513,3530 N Goldwater Blvd,Scottsdale,AZ,85251,33.49,-111.93
514,2865 N. Scottsdale Rd,Scottsdale,AZ,852571350,33.48,-111.93
515,"3300 N. Hayden Road, 1, La Mirada",Scottsdale,AZ,852516683,33.49,-111.91
516,"8912 E. Pinnacle Peak Road, Suite F-8",Scottsdale,AZ,852553658,33.7,-111.89
517,"6137 N. Scottsdale Rd., #B-114",Scottsdale,AZ,852505425,33.53,-111.92
518,"15811 N. Frank Lloyd Wright Blvd., #135",Scottsdale,AZ,852603015,33.63,-111.89
519,32551 N Scottsdale Rd,Scottsdale,AZ,852661515,33.78,-111.92
520,10773 N Scottsdale Rd,Scottsdale,AZ,85254,33.58,-111.92
521,10111 East Bell Rd,Scottsdale,AZ,85260,33.64,-111.86
522,6501 E Greenway Pkwy #4,Scottsdale,AZ,852542065,33.62,-111.94
523,"7014 E Camelback Road, Ste 600",Scottsdale,AZ,852511253,33.5,-111.93
524,"4032 N. Scottsdale Road, Scottsdale Fashion Square",Scottsdale,AZ,852514444,33.49,-111.93
525,"7014  EAST CAMELBACK RD, #2076",SCOTTSDALE,AZ,85251,33.5,-111.93
526,20901 N Pima Rd,Scottsdale,AZ,852559193,33.68,-111.89
527,14696 N Frank Lloyd Wright Blvd,Scottsdale,AZ,852602390,33.62,-111.88
528,8035 E. Indian School Rd,Scottsdale,AZ,852512617,33.49,-111.91
529,8900 E Via Linda LN,Scottsdale,AZ,852585404,33.57,-111.89
530,5402 E Lincoln Dr,Scottsdale,AZ,852534118,33.54,-111.96
531,7920 E Chaparral Rd,Scottsdale,AZ,852507244,33.51,-111.91
532,"11275 E Via Linda, Scottsdale Pavilions",Scottsdale,AZ,852594073,33.59,-111.84
533,9051 E. Indian Bend Road,Scottsdale,AZ,852508521,33.54,-111.89
534,15444 N Frank Lloyd Wright Blvd,Scottsdale,AZ,852602845,33.63,-111.89
535,"13610 N. Scottsdale Rd, #101",Scottsdale,AZ,852544037,33.61,-111.93
536,9000 E. Indian Bend Road,Scottsdale,AZ,85250,33.54,-111.89
537,4857 E Greenway Rd,Scottsdale,AZ,852541686,33.63,-111.98
538,"20553 North Hayden Road, #100",Scottsdale,AZ,852553886,33.67,-111.91
539,20427 N Hayden Rd,Scottsdale,AZ,852553874,33.67,-111.9
540,"23687 N. Scottsdale  Rd, Retail Shops at Walmart",Scottsdale,AZ,85255,33.7,-111.92
541,15227 N 87th St #100,Scottsdale,AZ,852602642,33.62,-111.89
542,"7050 E Shea Blvd, The Summit",Scottsdale,AZ,852545250,33.58,-111.93
543,"32421 N Scottsdale Road, Bldg 4, #K",Scottsdale,AZ,852661518,33.78,-111.92
544,23565 N Scottsdale Rd,Scottsdale,AZ,852553463,33.7,-111.92
545,"32351 N Scottsdale Rd, Kierland Commons",Scottsdale,AZ,852661513,33.78,-111.92
546,"15034 N. Scottsdale Rd., #100",Scottsdale,AZ,85254,33.62,-111.93
547,"7014 E. Camelback Rd, K6",Scottsdale,AZ,85251,33.5,-111.93
548,"7369 N Via Paseo del Sur, #100",Scottsdale,AZ,85258,33.54,-111.91
549,"7770 E Mcdowell Rd, Mercado del Rancho Shopping Center",Scottsdale,AZ,85257,33.47,-111.91
550,9301 E. Shea Blvd.,Scottsdale,AZ,852606733,33.58,-111.88
551,"11475 E Via Linda, Scottsdale Seville Shopping Center",Scottsdale,AZ,85259,33.59,-111.83
552,"7001 North Scottsdale Road, Ste. 101",Scottsdale,AZ,852533659,33.54,-111.93
553,101 N SR 89A unit F28,Sedona,AZ,863364246,34.87,-111.76
554,2300 SR-89A,Sedona,AZ,86336,34.86,-111.8
555,1885 West State Route 89A,Sedona,AZ,86336,34.86,-111.79
556,160 Coffee Pot Drive,Sedona,AZ,863364505,34.87,-111.8
557,900 W Deuce of Clubs,Show Low,AZ,859016214,34.25,-110.05
558,4151 E Hwy 90,Sierra Vista,AZ,856352425,31.56,-110.26
559,4351 E. Highway 90,Sierra Vista,AZ,856352431,31.55,-110.26
560,2190 E Fry Blvd,Sierra Vista,AZ,856352709,31.56,-110.28
561,10701 W. Grand Ave,Sun City,AZ,85351,33.6,-112.29
562,"10001 W. Bell Road, #101",Sun City,AZ,853511283,33.64,-112.28
563,10660 W Grand Ave,Sun City,AZ,853513433,33.6,-112.29
564,19403 N RH Johnson Blvd,Sun City West,AZ,85375,33.67,-112.36
565,13503 Camino Del Sol,Sun City West,AZ,853754439,33.66,-112.35
566,"18885 Reems Road, #105",Surprise,AZ,853748689,33.66,-112.37
567,15510 W. Bell Road,Surprise,AZ,853743436,33.64,-112.4
568,15367 W Waddell Rd,Surprise,AZ,853795132,33.61,-112.39
569,14505 W Grand Ave,Surprise,AZ,853744358,33.66,-112.37
570,17049 W Bell Rd,Surprise,AZ,853742976,33.64,-112.43
571,"13982 W. Waddell, Surprise Towne Center",Surprise,AZ,85379,33.61,-112.36
572,"13706 W. Bell Road, 20",Surprise,AZ,853743867,33.64,-112.35
573,"15332 W. Bell Road, #135",Surprise,AZ,853742473,33.64,-112.39
574,15215 N Cotton Lane,Surprise,AZ,853889607,33.62,-112.43
575,13828 W Waddell Rd,Surprise,AZ,853793802,33.61,-112.36
576,"5000 Arizona Mills Circle, Suite #391",Tempe,AZ,85282,33.38,-111.96
577,1926 N. Scottsdale Rd.,Tempe,AZ,852811517,33.45,-111.93
578,College of Business 1st Floor,Tempe,AZ,85287,33.42,-111.93
579,871 W. University Drive,Tempe,AZ,852813463,33.42,-111.95
580,300 E. Rio Salado Parkway,Tempe,AZ,85281,33.43,-111.94
581,340 E University Dr,Tempe,AZ,852815289,33.42,-111.93
582,"1158 W. Washington Street, #108",Tempe,AZ,852811277,33.44,-111.96
583,601 Tyler Mall,Tempe,AZ,85281,33.42,-111.93
584,"420 S. Mill Avenue, #104",Tempe,AZ,852812828,33.43,-111.94
585,"555 N. Scottsdale Road, #109",Tempe,AZ,852812294,33.43,-111.93
586,"1537 W. Broadway Rd, Suite 107",Tempe,AZ,85282,33.41,-111.97
587,"1620 W. Elliot Road, #106",Tempe,AZ,852841024,33.35,-111.96
588,"5158 South Rural Road, #3",Tempe,AZ,852827009,33.38,-111.93
589,1741 E. Warner Road,Tempe,AZ,85284,33.33,-111.91
590,3255 S Rural Rd,Tempe,AZ,85282,33.39,-111.93
591,2090 S Normal,Tempe,AZ,852811324,33.42,-111.93
592,1717 South Rural Road,Tempe,AZ,85281,33.41,-111.93
593,926 E Broadway,Tempe,AZ,852821502,33.41,-111.93
594,5100 S McClintock Dr,Tempe,AZ,85282,33.38,-111.91
595,1835 E Guadalupe Rd,Tempe,AZ,85283,33.36,-111.91
596,750 E Guadalupe Rd,Tempe,AZ,852832912,33.36,-111.93
597,100 W UNIVERSITY DR,TEMPE,AZ,85281,33.42,-111.94
598,525 E. Orange St.,Tempe,AZ,852879989,33.42,-111.93
599,9900 S Rural Rd,Tempe,AZ,852844116,33.32,-111.93
600,"3223 S. McClintock Drive, #101",Tempe,AZ,852825603,33.39,-111.91
601,4475 South Rural Road,Tempe,AZ,85282,33.38,-111.93
602,1515 E Elliott Rd,Tempe,AZ,852841637,33.35,-111.91
603,1817 E Guadalupe,Tempe,AZ,852833298,33.36,-111.91
604,1800 E Rio Salado Pkwy,Tempe,AZ,852812255,33.43,-111.91
605,2125 W US-70,Thatcher,AZ,855525446,32.84,-109.74
606,"2735 S. 99th Avenue, #101",Tolleson,AZ,853531403,33.42,-112.27
607,"5655 W Valencia Rd, Montesa Plaza",Tucson,AZ,857579714,32.13,-111.09
608,"50 South Houghton Road, #126",Tucson,AZ,857482157,32.22,-110.77
609,"1940 EAST BROADWAY ROAD, Park Place",Tucson,AZ,857195934,32.22,-110.94
610,"5870 East Broadway Blvd., #138",Tucson,AZ,85711,32.22,-110.87
611,"3421 E. Broadway Blvd, #191",Tucson,AZ,857165420,32.22,-110.92
612,"7288 E. Broadway Blvd., #150",Tucson,AZ,857101407,32.22,-110.84
613,"6360 E Golf Links, La Encantada",Tucson,AZ,857301058,32.19,-110.86
614,"2905 E. Skyline Dr, #148",Tucson,AZ,85718,32.32,-110.93
615,"5405 E Granite St, Bldg 2527",Tucson,AZ,857073008,32.22,-110.86
616,6291 E. Speedway Blvd,Tucson,AZ,857125128,32.24,-110.86
617,6001 North Oracle Rd,Tucson,AZ,857045309,32.32,-110.98
618,5085 N La Canada Drive,Tucson,AZ,857041508,32.3,-111
619,9050 E Valencia Rd,Tucson,AZ,857474900,32.12,-110.8
620,1350 N Silverbell Rd,Tucson,AZ,857452228,32.24,-111
621,"4500 North Oracle Rd, K005",Tucson,AZ,85705,32.29,-110.97
622,4811 E Grant,Tucson,AZ,857122771,32.25,-110.89
623,7812 E Speedway Blvd.,Tucson,AZ,857101649,32.23,-110.83
624,4700 East Sunrise Drive,Tucson,AZ,857184535,32.31,-110.89
625,2000 W River Rd,Tucson,AZ,857041686,32.31,-111.01
626,3699 E Broadway Blvd,Tucson,AZ,857165400,32.22,-110.91
627,"7177 E Tanque Verde, Westpoint Crossing",Tucson,AZ,857153431,32.25,-110.84
628,"1209 W. Irvington Road, #150",Tucson,AZ,857141273,32.16,-110.99
629,7555 N. La Cholla Blvd.,Tucson,AZ,857414236,32.34,-111.01
630,1767 East Prince Rd,Tucson,AZ,857191926,32.27,-110.95
631,"1825 E. River Road, Suite 119",Tucson,AZ,857187639,32.29,-110.94
632,"6370 N. Campbell Avenue, #100",Tucson,AZ,857183175,32.32,-110.93
633,"1580 E. Tucson Marketplace Blvd, #100, Tucson Mall",Tucson,AZ,85713,32.18,-110.95
634,"4500 N. Oracle Rd., #450",Tucson,AZ,85705,32.29,-110.97
635,"405 E. Wetmore Road, #107",Tucson,AZ,857051700,32.29,-110.97
636,3275 N Swan Rd,Tucson,AZ,857121228,32.27,-110.89
637,9460 E Golf Links Rd,Tucson,AZ,857301337,32.19,-110.79
638,2140 West Grant Rd,Tucson,AZ,857451142,32.3,-110.97
639,4752 E Sunrise Dr,Tucson,AZ,857184535,32.31,-110.89
640,2940 W Valencia Rd,Tucson,AZ,857468035,32.13,-111.01
641,Valencia & Indian Agency,Tucson,AZ,85746,32.14,-111.03
642,3800 W Starr Pass Blvd,Tucson,AZ,857455115,32.21,-111.05
643,"3901 W Ina Rd, Arizona Pavilions",Tucson,AZ,857412291,32.34,-111.05
644,5970 W. Arizona Pavilions Dr,Tucson,AZ,857437314,32.36,-111.09
645,"9525 E. Old Spanish Trail, #113",Tucson,AZ,857486630,32.21,-110.79
646,15310 N Oracle Rd,Tucson,AZ,857399426,32.48,-110.92
647,1510 E University Blvd,Tucson,AZ,85721-005,32.23,-110.95
648,9615 E Old Spanish Trail,Tucson,AZ,857487540,32.21,-110.79
649,1551 W St Marys Blvd,Tucson,AZ,857453107,32.23,-111
650,10380 E Broadway Blvd,Tucson,AZ,857483410,32.22,-110.77
651,"8080 S Houghton Rd, Speedway Center",Tucson,AZ,857479308,32.11,-110.77
652,3025 E. Speedway Blvd.,Tucson,AZ,857163826,32.24,-110.93
653,555 E. Grant Rd.,Tucson,AZ,85705,32.25,-110.96
654,"802-804 E. University Blvd., Park Place Mall",Tucson,AZ,857195047,32.23,-110.96
655,"5870 East Broadway Blvd., 160",Tucson,AZ,857113914,32.22,-110.87
656,7890 E Speedway Blvd,Tucson,AZ,85710,32.24,-110.82
657,"1303 E University Blvd, Ste 149",Tucson,AZ,85721001,32.23,-110.95
658,2480 N. Swan Rd.,Tucson,AZ,85712,32.25,-110.89
659,98 West River Road,Tucson,AZ,857045101,32.3,-110.97
660,"6970 E. 22nd Street, #112",Tucson,AZ,857105121,32.21,-110.84
661,6900 E Sunrise,Tucson,AZ,857500830,32.31,-110.89
662,9125 East Tanque Verde,Tucson,AZ,857498820,32.25,-110.84
663,4040 N Oracle Rd,Tucson,AZ,857052700,32.28,-110.98
664,7110 N Oracle Rd,Tucson,AZ,857044332,32.34,-110.97
665,1821 E. Broadway Blvd.,Tucson,AZ,857195932,32.22,-110.94
666,1225 W Irvington Road,Tuscon,AZ,85714,32.16,-110.99
667,1999 W Wickenburg Way,Wickenburg,AZ,853902205,33.96,-112.77
668,650 N BISBEE AVE,WILLCOX,AZ,856431437,32.26,-109.84
669,637 W Route 66,Williams,AZ,860462334,35.25,-112.19
670,1450 S Yuma Palms Pkwy,Yuma,AZ,853651707,32.7,-114.61
671,2020 South Ave 8E,Yuma,AZ,853656900,32.63,-114.49
672,11203 S Frontage Rd,Yuma,AZ,85367,32.66,-114.41
673,2383 W. 24th Street,Yuma,AZ,853647709,32.68,-114.65
674,3115 South 4th Avenue,Yuma,AZ,853648122,32.67,-114.62
675,"1630 S. Pacific Avenue, #101",Yuma,AZ,853652111,32.7,-114.6
676,11211 East Commercial Centre Loop,Yuma,AZ,85367,32.67,-114.44
677,2378 W 24th St,Yuma,AZ,853646124,32.68,-114.65
678,14136 US Hwy 395,Adelanto,CA,923016700,34.51,-117.4
679,5827 Kanan Road,Agoura,CA,913011651,34.16,-118.76
680,5671 Kanan Rd.,Agoura Hills,CA,913013358,34.15,-118.76
681,8148 E SANTA ANA CANYON ROAD,AHAHEIM,CA,92808,33.87,-117.75
682,2600 5th Street,Alameda,CA,94501,37.79,-122.28
683,1364 Park Street,Alameda,CA,945014542,37.76,-122.24
684,720 Atlantic Avenue,Alameda,CA,945012176,37.78,-122.28
685,2227 South Shore Center,Alameda,CA,945018029,37.76,-122.25
686,"2671 Blanding Avene, D",Alameda,CA,945011587,37.77,-122.23
687,2700 Fifth St,Alameda,CA,94501,37.78,-122.28
688,2210-J South Shore Drive,Alameda,CA,945015761,37.76,-122.25
689,3225 Danville Boulevard,Alamo,CA,945071913,37.85,-122.03
690,200 Alamo Plaza,Alamo,CA,945071529,37.85,-122.03
691,1057 Eastshore Hwy,Albany,CA,947101011,37.88,-122.31
692,1220 West Main Street,Alhambra,CA,918013329,34.09,-118.14
693,"1131 S Fremont Ave, A",Alhambra,CA,918031326,34.08,-118.15
694,1410 South Atlantic Blvd.,Alhambra,CA,918033101,34.08,-118.13
695,2400 W. Commonwealth,Alhambra,CA,91803,34.09,-118.15
696,810 E VALLEY BLVD,ALHAMBRA,CA,918015200,34.08,-118.11
697,101 W. Main Street,Alhambra,CA,918013512,34.09,-118.13
698,27072 La Paz Road,Aliso Viejo,CA,926563041,33.57,-117.71
699,26932 La Paz Ave,Aliso Viejo,CA,926563038,33.57,-117.71
700,26901 Aliso Creek Rd,Aliso Viejo,CA,92656,33.57,-117.73
701,23411 Aliso Viejo Pkwy,Aliso Viejo,CA,926561532,33.59,-117.72
702,"2963 Alpine Blvd, 101, American Canyon Marketplace",Alpine,CA,919012967,32.83,-116.75
703,"101 W American Canyon Rd, Napa Junction",American Canyon,CA,945031162,38.17,-122.25
